time_us,speed_ms,acceleration,yaw,steer_angle,throttle_status,break_status,auto_state
1569494581931246,6.26998,0.0377197,2.64822,0.296706,4,0,0
1569494581951451,6.26295,0.00732422,2.64918,0.279253,4,0,0
1569494581971813,6.26564,0.0252686,2.64995,0.279253,4,0,0
1569494581991757,6.26545,0.0150146,2.65089,0.261799,4,0,0
1569494582011709,6.26508,0.0263672,2.65166,0.261799,4,0,0
1569494582031839,6.26508,0.0128174,2.65262,0.261799,4.4,0,0
1569494582051397,6.2703,0.0157471,2.65339,0.244346,4.4,0,0
1569494582071457,6.27553,0.03479,2.65416,0.244346,4.4,0,0
1569494582091287,6.27426,0.0135498,2.65493,0.244346,4.4,0,0
1569494582111309,6.27126,0.0197754,2.65569,0.226893,4.4,0,0
1569494582131165,6.27524,0.0175781,2.65646,0.226893,4.8,0,0
1569494582151448,6.26828,0.00402832,2.65723,0.20944,4.8,0,0
1569494582171526,6.26545,0.0384521,2.6578,0.20944,4.8,0,0
1569494582191427,6.27215,0.00769043,2.65857,0.191986,4.8,0,0
1569494582211475,6.26944,0.03479,2.65915,0.174533,4.8,0,0
1569494582231270,6.26392,0.013916,2.65992,0.15708,4.8,0,0
1569494582251230,6.27063,0.019043,2.66049,0.139626,4.8,0,0
1569494582291415,6.27594,0.019043,2.66184,0.139626,4.8,0,0
1569494582311831,6.27183,0.0227051,2.66241,0.122173,4.8,0,0
1569494582331548,6.27865,0.0102539,2.66299,0.122173,4.8,0,0
1569494582351576,6.27725,0.0303955,2.66356,0.10472,4.8,0,0
1569494582371286,6.27033,0.00842285,2.66414,0.10472,4.8,0,0
1569494582391611,6.27436,0.0219727,2.66472,0.10472,4.8,0,0
1569494582411734,6.27707,0.0252686,2.66527,0.0872665,4.8,0,0
1569494582431288,6.277,0.0256348,2.66566,0.0872665,5.2,0,0
1569494582451325,6.27839,0.0289307,2.66623,0.0872665,5.2,0,0
1569494582471101,6.29747,0.00146484,2.66662,0.0872665,5.2,0,0
1569494582491062,6.29623,0.0292969,2.667,0.0872665,5.2,0,0
1569494582510960,6.29065,0.0234375,2.66739,0.0872665,5.2,0,0
1569494582531013,6.28786,0.026001,2.66796,0.0872665,5.2,0,0
1569494582551208,6.29336,0.00622559,2.66835,0.0872665,5.2,0,0
1569494582570884,6.28786,0.032959,2.66892,0.0698132,5.2,0,0
1569494582590950,6.28376,0.00878906,2.66931,0.0698132,5.2,0,0
1569494582611274,6.28919,0.0172119,2.66969,0.0698132,5.2,0,0
1569494582631368,6.28919,0.0270996,2.67027,0.0698132,5.2,0,0
1569494582651111,6.28364,0.0245361,2.67065,0.0698132,5.2,0,0
1569494582671262,6.28088,0.0153809,2.67084,0.0523599,5.2,0,0
1569494582691793,6.28904,0.0311279,2.67123,0.0523599,5.2,0,0
1569494582711933,6.28766,0.0366211,2.67161,0.0523599,5.2,0,0
1569494582731715,6.28218,0.0131836,2.67199,0.0349066,5.2,0,0
1569494582752121,6.29038,0.0230713,2.67238,0.0349066,5.2,0,0
1569494582771711,6.29035,0.0186768,2.67276,0.0349066,5.2,0,0
1569494582811433,6.28898,0.0117188,2.67334,0.0174533,5.2,0,0
1569494582831499,6.29308,0.0413818,2.67372,0.0174533,5.2,0,0
1569494582851519,6.29718,0.0311279,2.67391,0.0174533,5.2,0,0
1569494582871562,6.28076,0.0172119,2.6743,0,5.2,0,0
1569494582891585,6.28353,0.0194092,2.67468,0,5.2,0,0
1569494582911344,6.28491,0.020874,2.67487,0,5.2,0,0
1569494582931363,6.28491,0.0450439,2.67526,0,5.2,0,0
1569494582951212,6.2917,0.013916,2.67564,0,5.6,0,0
1569494582971311,6.29578,0.0238037,2.67583,0,5.6,0,0
1569494582991459,6.30398,0.0362549,2.67622,0,5.6,0,0
1569494583011488,6.29577,0.0285645,2.67641,0,5.6,0,0
1569494583031172,6.29851,0.0249023,2.6766,0,5.6,0,0
1569494583051127,6.30396,0.0227051,2.67699,0,5.6,0,0
1569494583071756,6.2985,0.0351562,2.67699,0,5.6,0,0
1569494583091837,6.2985,0.0175781,2.67718,0,5.6,0,0
1569494583111785,6.30669,0.0249023,2.67756,0,5.6,0,0
1569494583131214,6.30395,0.0234375,2.67775,0,5.2,0,0
1569494583151164,6.30532,0.0234375,2.67795,0,5.2,0,0
1569494583171272,6.30668,0.020874,2.67814,0,5.2,0,0
1569494583191533,6.30942,0.0245361,2.67833,0,5.2,0,0
1569494583211268,6.30669,0.0234375,2.67852,-0.0174533,5.2,0,0
1569494583231143,6.30805,0.0186768,2.67871,-0.0174533,5.6,0,0
1569494583251255,6.30942,0.0263672,2.67889,-0.0174533,5.6,0,0
1569494583271227,6.31627,0.0212402,2.67927,-0.0174533,5.6,0,0
1569494583291195,6.31352,0.0157471,2.67946,-0.0174533,5.6,0,0
1569494583311151,6.31216,0.0212402,2.67966,-0.0174533,5.6,0,0
1569494583351705,6.31762,0.0161133,2.68023,-0.0174533,5.6,0,0
1569494583371801,6.3108,0.0245361,2.68042,-0.0174533,5.6,0,0
1569494583391480,6.3108,0.0194092,2.68062,-0.0174533,5.6,0,0
1569494583411552,6.31762,0.0238037,2.68081,-0.0174533,5.6,0,0
1569494583430788,6.31218,0.0270996,2.681,-0.0174533,5.6,0,0
1569494583451239,6.31629,0.0205078,2.68119,-0.0174533,5.6,0,0
1569494583471341,6.32997,0.0194092,2.68158,-0.0174533,5.6,0,0
1569494583491484,6.32862,0.0249023,2.68177,-0.0174533,5.6,0,0
1569494583511040,6.3245,0.0351562,2.68196,-0.0174533,5.6,0,0
1569494583531587,6.32318,0.0175781,2.68215,-0.0174533,5.6,0,0
1569494583551344,6.32315,0.0340576,2.68234,-0.0349066,5.6,0,0
1569494583571306,6.3218,0.0267334,2.68254,-0.0349066,5.6,0,0
1569494583591186,6.3218,0.0197754,2.68273,-0.0349066,5.6,0,0
1569494583611329,6.32453,0.0168457,2.68292,-0.0349066,5.6,0,0
1569494583631252,6.3218,0.0358887,2.68311,-0.0349066,5.6,0,0
1569494583651239,6.32041,0.0238037,2.6833,-0.0349066,5.6,0,0
1569494583671047,6.32041,0.0117188,2.6835,-0.0523599,5.6,0,0
1569494583691281,6.32588,0.0238037,2.68369,-0.0523599,5.6,0,0
1569494583711166,6.32453,0.026001,2.68388,-0.0523599,5.6,0,0
1569494583731566,6.32732,0.027832,2.68388,-0.0523599,5.6,0,0
1569494583751872,6.32866,0.0303955,2.68407,-0.0523599,5.6,0,0
1569494583771739,6.33414,0.0186768,2.68426,-0.0698132,5.6,0,0
1569494583791300,6.33549,0.0234375,2.68446,-0.0698132,5.6,0,0
1569494583811383,6.33822,0.0281982,2.68446,-0.0698132,5.6,0,0
1569494583851168,6.3437,0.0439453,2.68465,-0.0698132,5.6,0,0
1569494583871381,6.34236,0.0205078,2.68484,-0.0698132,5.6,0,0
1569494583891420,6.34236,0.0135498,2.68484,-0.0872665,5.6,0,0
1569494583911601,6.34505,0.0358887,2.68503,-0.0872665,5.6,0,0
1569494583931100,6.34236,0.0252686,2.68503,-0.0872665,5.6,0,0
1569494583951331,6.34231,0.0175781,2.68522,-0.0872665,5.6,0,0
1569494583971157,6.35053,0.0377197,2.68522,-0.0872665,5.6,0,0
1569494583991302,6.35322,0.0373535,2.68542,-0.0872665,5.6,0,0
1569494584011468,6.35461,0.020874,2.68561,-0.0872665,5.6,0,0
1569494584031655,6.36278,0.0201416,2.68561,-0.0872665,5.6,0,0
1569494584051865,6.36691,0.0384521,2.6858,-0.0872665,5.6,0,0
1569494584071497,6.35466,0.0223389,2.6858,-0.0872665,5.6,0,0
1569494584092018,6.35332,0.0205078,2.6858,-0.10472,5.6,0,0
1569494584111166,6.35735,0.0373535,2.68599,-0.10472,5.6,0,0
1569494584131210,6.35472,0.0230713,2.68599,-0.10472,5.6,0,0
1569494584151312,6.35472,0.0234375,2.68599,-0.10472,5.6,0,0
1569494584171266,6.36014,0.020874,2.68599,-0.10472,5.6,0,0
1569494584191326,6.36557,0.0391846,2.68618,-0.122173,5.6,0,0
1569494584211568,6.36295,0.0109863,2.68618,-0.122173,5.6,0,0
1569494584231105,6.35472,0.0292969,2.68618,-0.122173,5.6,0,0
1569494584251199,6.3588,0.00732422,2.68618,-0.122173,5.6,0,0
1569494584271557,6.3588,0.0541992,2.68618,-0.122173,5.6,0,0
1569494584291203,6.36295,0,2.68618,-0.122173,5.6,0,0
1569494584331363,6.37513,0.0274658,2.68638,-0.122173,5.6,0,0
1569494584351297,6.37787,0.0267334,2.68638,-0.122173,5.6,0,0
1569494584371844,6.37922,0.0223389,2.68638,-0.122173,5.6,0,0
1569494584391684,6.38604,0.0249023,2.68638,-0.122173,5.6,0,0
1569494584411895,6.38196,0.0230713,2.68638,-0.122173,5.6,0,0
1569494584431066,6.38336,0.0117188,2.68638,-0.122173,5.6,0,0
1569494584450883,6.38476,0.0274658,2.68638,-0.122173,5.6,0,0
1569494584471179,6.38464,0.0194092,2.68638,-0.122173,5.6,0,0
1569494584491295,6.38196,0.0245361,2.68638,-0.122173,5.6,0,0
1569494584511276,6.38202,0.020874,2.68618,-0.122173,5.6,0,0
1569494584531230,6.38744,0.0300293,2.68618,-0.122173,5.6,0,0
1569494584551351,6.38744,0.0366211,2.68618,-0.122173,5.6,0,0
1569494584571356,6.3875,0.0117188,2.68618,-0.122173,5.6,0,0
1569494584591106,6.38878,0.0292969,2.68618,-0.122173,5.6,0,0
1569494584611131,6.38884,0.0197754,2.68618,-0.122173,5.6,0,0
1569494584631110,6.3861,0.0212402,2.68618,-0.122173,5.6,0,0
1569494584651342,6.3861,0.0175781,2.68599,-0.122173,5.6,0,0
1569494584671670,6.38616,0.0289307,2.68618,-0.122173,5.6,0,0
1569494584691594,6.3861,0.00915527,2.68618,-0.122173,5.6,0,0
1569494584711935,6.39426,0.0428467,2.68618,-0.122173,5.6,0,0
1569494584731862,6.39835,0.0146484,2.68618,-0.122173,5.6,0,0
1569494584751773,6.39695,0.0380859,2.68618,-0.122173,5.6,0,0
1569494584771475,6.39152,0.00622559,2.68618,-0.122173,5.6,0,0
1569494584791323,6.39426,0.0388184,2.68618,-0.122173,5.6,0,0
1569494584811092,6.39292,0.0223389,2.68618,-0.122173,5.6,0,0
1569494584831361,6.39566,0.0274658,2.68618,-0.122173,5.6,0,0
1569494584871188,6.39964,0.0292969,2.68599,-0.122173,5.6,0,0
1569494584891459,6.40243,0.0303955,2.68599,-0.122173,5.6,0,0
1569494584911394,6.40377,0.0172119,2.6858,-0.122173,5.6,0,0
1569494584931468,6.40517,0.0358887,2.6858,-0.122173,5.6,0,0
1569494584951356,6.40657,0.0267334,2.6858,-0.122173,5.6,0,0
1569494584971348,6.40249,0.0135498,2.6858,-0.122173,5.6,0,0
1569494584991256,6.40657,0.0102539,2.6858,-0.122173,5.6,0,0
1569494585011679,6.40931,0.0344238,2.6858,-0.122173,5.6,0,0
1569494585031783,6.40791,0.0219727,2.6858,-0.122173,5.6,0,0
1569494585051534,6.41334,0.0223389,2.68561,-0.122173,5.6,0,0
1569494585071495,6.40651,0.0344238,2.6858,-0.122173,5.6,0,0
1569494585091982,6.40925,0.00622559,2.6858,-0.122173,5.6,0,0
1569494585112082,6.40791,0.0197754,2.6858,-0.122173,5.6,0,0
1569494585131595,6.40791,0.0300293,2.6858,-0.122173,5.6,0,0
1569494585151644,6.41199,0.0333252,2.68561,-0.122173,5.6,0,0
1569494585171321,6.41065,0.0238037,2.68561,-0.122173,5.6,0,0
1569494585191286,6.41205,0.0245361,2.68561,-0.122173,5.6,0,0
1569494585211464,6.41473,0.0238037,2.68561,-0.122173,5.6,0,0
1569494585231252,6.41608,0.0234375,2.68561,-0.122173,5.6,0,0
1569494585251559,6.41608,0.0296631,2.68561,-0.122173,5.6,0,0
1569494585271483,6.41876,0.00952148,2.68561,-0.122173,5.6,0,0
1569494585291114,6.42016,0.0391846,2.68561,-0.122173,5.6,0,0
1569494585311544,6.42156,0.00878906,2.68561,-0.139626,5.6,0,0
1569494585332097,6.42698,0.0303955,2.68561,-0.139626,5.6,0,0
1569494585351975,6.42693,0.0230713,2.68561,-0.139626,5.6,0,0
1569494585371774,6.43381,0.0285645,2.68561,-0.139626,5.6,0,0
1569494585391774,6.44063,0.0197754,2.68561,-0.139626,5.6,0,0
1569494585431610,6.44611,0.0388184,2.68561,-0.139626,5.6,0,0
1569494585451578,6.43795,0.000732422,2.68561,-0.139626,5.6,0,0
1569494585471239,6.42693,0.0318604,2.68542,-0.139626,5.6,0,0
1569494585491449,6.43515,0.0289307,2.68522,-0.139626,5.6,0,0
1569494585511515,6.42972,0.0135498,2.68522,-0.139626,5.6,0,0
1569494585531309,6.42978,0.0161133,2.68522,-0.139626,5.6,0,0
1569494585551333,6.43655,0.020874,2.68503,-0.139626,5.6,0,0
1569494585571297,6.44063,0.0344238,2.68503,-0.139626,5.6,0,0
1569494585591296,6.43929,0.0223389,2.68484,-0.139626,5.6,0,0
1569494585611560,6.44337,0.00256348,2.68484,-0.139626,5.6,0,0
1569494585631612,6.44745,0.0439453,2.68484,-0.139626,5.6,0,0
1569494585651939,6.44611,0.0146484,2.68484,-0.139626,5.6,0,0
1569494585671790,6.43929,0.019043,2.68484,-0.139626,5.6,0,0
1569494585691678,6.44611,0.0241699,2.68484,-0.139626,5.6,0,0
1569494585711367,6.4488,0.0274658,2.68465,-0.139626,5.6,0,0
1569494585731634,6.45288,0.0314941,2.68465,-0.139626,5.6,0,0
1569494585751703,6.45557,0.012085,2.68465,-0.139626,5.6,0,0
1569494585781255,6.45557,0.0351562,2.68465,-0.139626,5.6,0,0
1569494585781255,6.45557,0.0351562,2.68465,-0.139626,5.6,0,0
1569494585811540,6.45966,0.0219727,2.68465,-0.139626,5.6,0,0
1569494585831439,6.46379,0.0333252,2.68465,-0.139626,5.6,0,0
1569494585851297,6.46245,0.0135498,2.68465,-0.139626,5.6,0,0
1569494585871774,6.45697,0.0274658,2.68446,-0.122173,5.6,0,0
1569494585891561,6.45702,0.0183105,2.68446,-0.122173,5.6,0,0
1569494585911260,6.45971,0.0194092,2.68446,-0.122173,5.6,0,0
1569494585951568,6.4611,0.0113525,2.68426,-0.122173,5.6,0,0
1569494585971462,6.46245,0.0333252,2.68426,-0.122173,5.6,0,0
1569494585991383,6.46379,0.0263672,2.68426,-0.122173,5.6,0,0
1569494586011297,6.45836,0.00842285,2.68407,-0.10472,5.6,0,0
1569494586031312,6.45697,0.0102539,2.68407,-0.10472,5.6,0,0
1569494586051258,6.45966,0.0311279,2.68407,-0.10472,5.6,0,0
1569494586071452,6.4501,0.0267334,2.68388,-0.10472,5.6,0,0
1569494586091290,6.4528,0.0205078,2.68388,-0.10472,5.6,0,0
1569494586111355,6.4555,0.0234375,2.68388,-0.10472,5.6,0,0
1569494586131549,6.45554,0.0483398,2.68388,-0.10472,5.6,0,0
1569494586151415,6.45827,0.0098877,2.68388,-0.0872665,5.6,0,0
1569494586171864,6.46375,0.0230713,2.68388,-0.0872665,5.6,0,0
1569494586191572,6.46645,0.0267334,2.68388,-0.0872665,5.6,0,0
1569494586211950,6.4651,0.0223389,2.68388,-0.0872665,5.6,0,0
1569494586231998,6.4624,0.0281982,2.68388,-0.0872665,5.6,0,0
1569494586252158,6.46918,0.0142822,2.68388,-0.0872665,5.6,0,0
1569494586271898,6.46927,0.0366211,2.68388,-0.0872665,5.6,0,0
1569494586291674,6.46927,0.0355225,2.68388,-0.0872665,5.6,0,0
1569494586311576,6.47196,0.0175781,2.68388,-0.0872665,5.6,0,0
1569494586331414,6.47061,0.0256348,2.68369,-0.0872665,5.6,0,0
1569494586351509,6.47061,0.0281982,2.68369,-0.0872665,5.6,0,0
1569494586391463,6.47057,0.0153809,2.68369,-0.0698132,5.6,0,0
1569494586411772,6.46918,0.0223389,2.68369,-0.0698132,5.6,0,0
1569494586441523,6.46783,0,2.68369,-0.0523599,5.6,0,0
1569494586471748,6.47466,0.0380859,2.68388,-0.0523599,5.6,0,0
1569494586491611,6.46922,0.0245361,2.68388,-0.0523599,5.6,0,0
1569494586511551,6.46653,0.0128174,2.68388,-0.0523599,5.6,0,0
1569494586531896,6.4747,0.0333252,2.68388,-0.0523599,5.6,0,0
1569494586552021,6.47605,0.0380859,2.68388,-0.0523599,5.6,0,0
1569494586572155,6.47196,0.0197754,2.68388,-0.0523599,5.6,0,0
1569494586591427,6.47601,0.0241699,2.68388,-0.0523599,5.6,0,0
1569494586612266,6.47739,0.0292969,2.68388,-0.0523599,5.6,0,0
1569494586631309,6.47466,0.0252686,2.68407,-0.0523599,5.6,0,0
1569494586652011,6.47196,0.00695801,2.68407,-0.0523599,5.6,0,0
1569494586671531,6.48013,0.0168457,2.68407,-0.0523599,5.6,0,0
1569494586691387,6.48013,0.0395508,2.68407,-0.0523599,5.6,0,0
1569494586711323,6.47605,0.0267334,2.68407,-0.0523599,5.6,0,0
1569494586731365,6.48018,0.0216064,2.68426,-0.0523599,5.6,0,0
1569494586751318,6.48557,0.0285645,2.68426,-0.0523599,5.6,0,0
1569494586771113,6.48426,0.0270996,2.68426,-0.0523599,5.6,0,0
1569494586791550,6.48018,0.03479,2.68426,-0.0523599,5.6,0,0
1569494586811953,6.48426,0.00952148,2.68426,-0.0523599,5.6,0,0
1569494586832044,6.48422,0.0267334,2.68426,-0.0523599,5.6,0,0
1569494586851687,6.48157,0.0183105,2.68426,-0.0523599,5.6,0,0
1569494586871442,6.48696,0.0175781,2.68426,-0.0523599,5.6,0,0
1569494586891693,6.49109,0.0274658,2.68426,-0.0523599,5.6,0,0
1569494586911445,6.48835,0.0296631,2.68446,-0.0523599,5.6,0,0
1569494586951258,6.48835,0.0249023,2.68446,-0.0523599,5.6,0,0
1569494586971327,6.48969,0.0223389,2.68446,-0.0523599,5.6,0,0
1569494586991459,6.48561,0.026001,2.68446,-0.0523599,5.6,0,0
1569494587011503,6.48696,0.0164795,2.68446,-0.0523599,5.6,0,0
1569494587031496,6.49513,0.0274658,2.68446,-0.0523599,5.6,0,0
1569494587051167,6.49378,0.0168457,2.68465,-0.0523599,5.6,0,0
1569494587071771,6.49104,0.0150146,2.68465,-0.0523599,5.6,0,0
1569494587092206,6.50334,0.0270996,2.68484,-0.0523599,5.6,0,0
1569494587111914,6.50882,0.0274658,2.68484,-0.0523599,5.6,0,0
1569494587151833,6.51838,0.0230713,2.68503,-0.0523599,5.6,0,0
1569494587171601,6.51564,0.0263672,2.68503,-0.0523599,5.6,0,0
1569494587191503,6.51978,0.0194092,2.68503,-0.0523599,5.6,0,0
1569494587211984,6.51704,0.0292969,2.68522,-0.0523599,5.6,0,0
1569494587231540,6.51709,0.0161133,2.68522,-0.0523599,5.6,0,0
1569494587251818,6.51704,0.0296631,2.68522,-0.0523599,5.6,0,0
1569494587271567,6.51709,0.0183105,2.68542,-0.0523599,5.6,0,0
1569494587291481,6.52391,0.0267334,2.68542,-0.0523599,5.6,0,0
1569494587311639,6.52526,0.0230713,2.68542,-0.0523599,5.6,0,0
1569494587331180,6.528,0.0234375,2.68542,-0.0523599,5.6,0,0
1569494587350808,6.5266,0.0289307,2.68542,-0.0523599,5.6,0,0
1569494587370890,6.5266,0.00292969,2.68542,-0.0523599,5.6,0,0
1569494587391065,6.528,0.0234375,2.68561,-0.0523599,5.6,0,0
1569494587411208,6.53616,0.0256348,2.68561,-0.0523599,5.6,0,0
1569494587431800,6.5389,0.0303955,2.68561,-0.0523599,5.6,0,0
1569494587451161,6.54025,0.0128174,2.68561,-0.0523599,5.6,0,0
1569494587492180,6.53214,0.0194092,2.68599,-0.0523599,5.6,0,0
1569494587511732,6.53348,0.0128174,2.68599,-0.0523599,5.6,0,0
1569494587531737,6.53482,0.0311279,2.68599,-0.0523599,5.6,0,0
1569494587551522,6.53756,0.0179443,2.68618,-0.0523599,5.6,0,0
1569494587571342,6.54444,0.0197754,2.68618,-0.0523599,5.6,0,0
1569494587591271,6.53762,0.0413818,2.68618,-0.0523599,5.6,0,0
1569494587611622,6.5403,0.0164795,2.68618,-0.0523599,5.6,0,0
1569494587631396,6.54578,0.0212402,2.68618,-0.0523599,5.6,0,0
1569494587651261,6.54853,0.0205078,2.68618,-0.0523599,5.6,0,0
1569494587671314,6.5403,0.0186768,2.68618,-0.0523599,5.6,0,0
1569494587691285,6.5417,0.026001,2.68618,-0.0523599,5.6,0,0
1569494587711298,6.54573,0.0318604,2.68638,-0.0523599,5.6,0,0
1569494587731305,6.54299,0.0234375,2.68638,-0.0523599,5.6,0,0
1569494587751155,6.54438,0.0161133,2.68638,-0.0523599,5.6,0,0
1569494587771399,6.54987,0.0263672,2.68657,-0.0523599,5.6,0,0
1569494587791422,6.55395,0.0179443,2.68657,-0.0523599,5.6,0,0
1569494587811850,6.55121,0.0216064,2.68657,-0.0523599,5.6,0,0
1569494587831808,6.54987,0.0292969,2.68676,-0.0523599,5.6,0,0
1569494587852847,6.55261,0.0216064,2.68676,-0.0523599,5.6,0,0
1569494587872087,6.54719,0.0234375,2.68676,-0.0523599,5.6,0,0
1569494587892081,6.54987,0.0289307,2.68676,-0.0523599,5.6,0,0
1569494587912029,6.55261,0.0369873,2.68676,-0.0523599,5.6,0,0
1569494587931553,6.55127,0.0153809,2.68695,-0.0523599,5.6,0,0
1569494587951766,6.55401,0.0230713,2.68695,-0.0523599,5.6,0,0
1569494587991552,6.55943,0.0230713,2.68695,-0.0523599,5.6,0,0
1569494588011387,6.55669,0.0340576,2.68695,-0.0523599,5.6,0,0
1569494588031615,6.55127,0.0201416,2.68714,-0.0523599,5.6,0,0
1569494588051834,6.55401,0.0289307,2.68714,-0.0523599,5.6,0,0
1569494588071375,6.55542,0.0197754,2.68714,-0.0523599,5.6,0,0
1569494588091646,6.55267,0.0344238,2.68734,-0.0523599,5.6,0,0
1569494588111364,6.55809,0.0164795,2.68734,-0.0523599,5.6,0,0
1569494588131443,6.56351,0.0285645,2.68734,-0.0523599,5.6,0,0
1569494588151498,6.56486,0.0366211,2.68753,-0.0523599,5.6,0,0
1569494588172100,6.56626,0.00769043,2.68753,-0.0523599,5.6,0,0
1569494588191461,6.56486,0.0289307,2.68772,-0.0523599,5.6,0,0
1569494588212507,6.569,0.0219727,2.68772,-0.0523599,5.6,0,0
1569494588232035,6.56358,0.0256348,2.68791,-0.0523599,5.6,0,0
1569494588252040,6.56224,0.0135498,2.68791,-0.0523599,5.6,0,0
1569494588271819,6.56632,0.0219727,2.68791,-0.0523599,5.6,0,0
1569494588291440,6.56365,0.027832,2.68791,-0.0523599,5.6,0,0
1569494588311669,6.56647,0.0164795,2.6881,-0.0523599,5.6,0,0
1569494588331610,6.57322,0.0340576,2.6881,-0.0523599,5.6,0,0
1569494588370888,6.57047,0.0172119,2.6881,-0.0523599,5.6,0,0
1569494588390996,6.56773,0.00256348,2.6881,-0.0523599,5.6,0,0
1569494588411069,6.57322,0.0556641,2.6883,-0.0523599,5.6,0,0
1569494588430815,6.5704,-0.000366211,2.6883,-0.0523599,5.6,0,0
1569494588451191,6.57181,0.0380859,2.6883,-0.0523599,5.6,0,0
1569494588471113,6.55654,0.0065918,2.6881,-0.0523599,5.6,0,0
1569494588511462,6.56206,0.0380859,2.6881,-0.0523599,5.6,0,0
1569494588532018,6.56486,0.0223389,2.6881,-0.0523599,5.6,0,0
1569494588551822,6.56766,0.00769043,2.6883,-0.0523599,5.6,0,0
1569494588571911,6.5676,0.0270996,2.6883,-0.0523599,5.6,0,0
1569494588591709,6.56639,0.0172119,2.6883,-0.0523599,5.6,0,0
1569494588611341,6.56906,0.0263672,2.6883,-0.0523599,5.6,0,0
1569494588631013,6.57448,0.0230713,2.68849,-0.0523599,5.6,0,0
1569494588651245,6.57997,0.0241699,2.68849,-0.0523599,5.6,0,0
1569494588671187,6.58012,0.0219727,2.68868,-0.0523599,5.6,0,0
1569494588691447,6.58412,0.0219727,2.68868,-0.0523599,5.6,0,0
1569494588711441,6.57863,0.0289307,2.68887,-0.0523599,5.6,0,0
1569494588731176,6.58145,0.026001,2.68887,-0.0523599,5.6,0,0
1569494588751256,6.58419,0.012085,2.68887,-0.0523599,5.6,0,0
1569494588771248,6.58561,0.0205078,2.68906,-0.0523599,5.6,0,0
1569494588791411,6.58553,0.0270996,2.68906,-0.0523599,5.6,0,0
1569494588812424,6.58827,0.019043,2.68906,-0.0523599,5.6,0,0
1569494588831453,6.5882,0.0172119,2.68926,-0.0523599,5.6,0,0
1569494588852118,6.58961,0.0230713,2.68926,-0.0523599,5.6,0,0
1569494588872006,6.58836,0.0212402,2.68926,-0.0523599,5.6,0,0
1569494588892009,6.59235,0.0168457,2.68945,-0.0523599,5.6,0,0
1569494588912147,6.59369,0.0241699,2.68945,-0.0523599,5.6,0,0
1569494588931581,6.58961,0.0205078,2.68945,-0.0523599,5.6,0,0
1569494588952043,6.59243,0.0296631,2.68945,-0.0523599,5.6,0,0
1569494588971720,6.58553,0.026001,2.68945,-0.0523599,5.6,0,0
1569494588992073,6.58836,0.0303955,2.68964,-0.0523599,5.6,0,0
1569494589011460,6.5951,0.0505371,2.68964,-0.0523599,5.6,0,0
1569494589051514,6.602,0.020874,2.68964,-0.0523599,5.6,0,0
1569494589071549,6.58679,0.0102539,2.68964,-0.0523599,5.6,0,0
1569494589091483,6.59369,0.012085,2.68964,-0.0523599,5.6,0,0
1569494589111816,6.59502,0.0476074,2.68983,-0.0523599,5.6,0,0
1569494589132624,6.60059,-0.00512695,2.68983,-0.0698132,5.6,0,0
1569494589151998,6.60733,0.0336914,2.68983,-0.0698132,5.6,0,0
1569494589171602,6.61008,0.0227051,2.68983,-0.0698132,5.6,0,0
1569494589191553,6.60874,0.032959,2.69002,-0.0698132,5.6,0,0
1569494589211745,6.60467,0.00769043,2.69002,-0.0698132,5.6,0,0
1569494589231603,6.60741,0.0358887,2.69002,-0.0698132,5.6,0,0
1569494589241120,6.60741,0.0336914,2.69022,-0.0872665,5.6,0,0
1569494589271667,6.59669,0.0212402,2.69022,-0.0872665,5.6,0,0
1569494589291480,6.60475,0.027832,2.69022,-0.0872665,5.6,0,0
1569494589311795,6.60883,0.026001,2.69022,-0.0872665,5.6,0,0
1569494589331709,6.6075,0.0300293,2.69041,-0.0872665,5.6,0,0
1569494589351486,6.61016,0.00842285,2.69041,-0.0872665,5.6,0,0
1569494589371502,6.6129,0.0153809,2.69041,-0.0872665,5.6,0,0
1569494589391625,6.60741,0.0161133,2.6906,-0.0872665,5.6,0,0
1569494589412272,6.61016,0.0168457,2.6906,-0.0872665,5.6,0,0
1569494589452304,6.61698,0.0212402,2.69079,-0.0872665,5.6,0,0
1569494589471994,6.6129,0.0241699,2.69098,-0.10472,5.6,0,0
1569494589491397,6.61698,0.0186768,2.69098,-0.10472,5.6,0,0
1569494589531464,6.61973,0.0142822,2.69118,-0.10472,5.6,0,0
1569494589551167,6.62522,0.0314941,2.69118,-0.10472,5.6,0,0
1569494589571617,6.62389,0.0267334,2.69137,-0.10472,5.6,0,0
1569494589591992,6.62398,0.0142822,2.69137,-0.10472,5.6,0,0
1569494589611366,6.62398,0.0197754,2.69137,-0.10472,5.6,0,0
1569494589631583,6.62806,0.0333252,2.69137,-0.10472,5.6,0,0
1569494589651734,6.62541,0.00952148,2.69137,-0.10472,5.6,0,0
1569494589671449,6.62256,0.027832,2.69137,-0.10472,5.6,0,0
1569494589691376,6.62389,0.0252686,2.69137,-0.10472,5.6,0,0
1569494589711497,6.62531,0.0179443,2.69156,-0.0872665,5.6,0,0
1569494589731437,6.62389,0.0245361,2.69156,-0.0872665,5.6,0,0
1569494589751464,6.62522,0.0164795,2.69156,-0.0872665,5.6,0,0
1569494589773374,6.63346,0.0274658,2.69156,-0.0698132,5.6,0,0
1569494589791872,6.6293,0.0252686,2.69156,-0.0698132,5.6,0,0
